ID,TOPIC,IS_IRONIC,MESSAGE
ab2fca40eeb4023b70c4d644766352c1,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"contra! acabo de darme cuenta de que con el paquete no veo TV nacional. No tengo la menor idea de qué programas usted habla. Yo solo veo Mulltivisión y el paquete. Alguna que otra mesa redonda. Las noicias las leo , porque ya ni Telesur veo, que ese está peor que la TV cubana"
ca24518a40b3e78139d349546eb4b099,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"REALMENTE YA CASI TODO ESTA DICHO, MUY POBRE LA TELEVISION CUBANA, ESTAMOS VIENDO LA 8VA TEMPORADA DE TIERRA BRAVA VIMOS LA 10MA DE LA ROCA DE ORA Y LA NO SE CUAL DE SALIR DE NOCHE, SOLO VEMOS LO MISMO CON LO MISMO Y LUEGO ESO MISMO POR OTRO CANAL, COMO PASA AHORA MISMO CON LA ESCLAVA ISAURA "
ae4892c322b868acf06faf5019ccd4f3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Viva nuestra TV ENTRETENIDA y VARIADA. Abajo el PAQUETEEEE
c81d68bcc6a17327da5565010057d41d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Coño Barbanegra, yo queria agregar algo pero despues de ti no se me ocurre nada mas, me quedo en patron de pruebas. Tuiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii Slds."
6fc7526b02b44990b5b1d003e75db3b9,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Si amigo pero no lo contestan, me estoy rompiendo el coco en una antena para esto para mi familia y el ancho de banda es inversamente proporcional a la ganancia en el diseño de una antena, uffff"
7fc54de0c5c1dd1e09d933b7dde24cd8,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"no sé tú, pero ese paquete le resuelve el problema de entretenimiento televisivo que tiene nuestro país desde hace (""poco tiempo""), sin dejar de resaltar que hasta la televisión cubana transmite muchas cosas que vemos en el paquete."
4e38313c0fde01035ef5f4d14dc2b85d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"el PAKETE SEMANAL como le decimos es un fruto del bendito aire, que bueno que se dan cuenta que el PAKETE no es el enemigo de la TVC, sino su competencia.
Pero como siempre, aquí en Cubita la Bella nos damos cuenta tarde pero requete tarde de las cosas"
c48a86be10a7e74ca9b2bd69df0c04c1,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Para nada queridos foristas, las cajitas las encuentro muy buenas, y estan baratas solo 47.35 cuc, ya es hora de sacrificarnos por el desarrollo y una calidad de imagen superior."
76ffcb28974f67543ecac3165bfe20a2,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"TODO BIEN, QUE VENGA EL DESARROLLO, PERO ME DA RISA, UN TV EN LA TIENDA 399 CUC EL MÁS BARATO 9975 PESOS, Y LA CAJITA 49.95 CUC, 1225 PESOS.TOTAL 448 CUC 11 200 PESOS CUBANOS , SIN DUDA BARATICO BARATICO, AL ALCANCE DE CUALQUIERA, ESO ES LO PRIMERO QUE TIENE QUE CAMBIAR"
a50914a115065f583fc2018cc1feba0b,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,jajaja debo estar flipando ¿Una tesis para analizar el paquete semanal? XD
bc6076693c92a144b601c21a96e2a4b3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Cubavisión: El canal de la familia cubana!!!!!!!!
4a26addf74bad9efe4071df0e67d37e9,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Creo que te equivocas bastante. Mucho del contenido del paquete, posiblemente mas de la mitad, se graba desde los programas que transmiten las televisoras y nos llega a nosotros por las famosas antenas, bueno el que tiene :-)."
ba5ea2b3ed57e0ac8b512f68890519e3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"las antenas de 14cuc sin ningún tipo de elemento activo es un abuso, imaginen las antenas exteriores cuestan la mitad de mi salario, me da miedo ponerla por lo que me costó si la pierdo me da un infarto."
3278bf00c9dddf0a5237cde0ce73f80e,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Y nosotros de bestiasssss esas balas no me sirven
ab81327bebfdd5c1a0e9e0815abbeeeb,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Ese en camiseta ensambla electronicos o corta caña?
d6142282abf04b4c3c7a69b86c7037d1,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Critiquemos algo cuando tengamos con qué contrarestarlo.
VIVA EL USB CHANNEL!!!!!"
3ab4078db2b939b9407fd788ff5d1914,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Erickus ¿una vez mas se enriquecen las personas equivocadas?, ¿y según tu cuales son las personas que deberían enriquecerse?, además los que trabajan en lo del paquete no he conocido a ninguno que sea rico´´, seguro que tu tienes internet a full, o si no estás luchando el PANDA."
b5611a82e91ec5829f47c000dd7ba227,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,El ICRT Y LA TVC SON LOS QUE INVENTARON EL PAQUETE. AHÍ ESTÁ LA RESPUESTA.
f097597949f943db7e214e3c1eb86f7b,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"ha porque ahora estos periodistas no saben que el paquete se baja en los puntos de acceso a internet de alta velociad, eso lo sabe mi hermano de 5 años, bamos loma abajo libre y sin freno."
ac5c6018a5140ed776125360bb144624,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,OYEEE!!!! Estas cajitas están baraticas baraticas!!!!!
09e5cd7bba3a80e5159ea37f140392b4,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Ja, ja, el origen es un misterio Claro!!!, porque como todos tenemos conexión de banda ancha y el flujo de datos no se monitorea aún cuando sea en grandes cantidades es muy difícil encontrar a los proveedores. Buena tesis, muy  algo."
76383b349ab1d70f980fefbdfdcdaf03,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,MUY BUENAS LAS TRES PELÍCULAS DEL DOMINGO.
0444cfe9e6bc25f183e93ae72691da54,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"lo irónico de todo esto es que la gente coge las cajitas de TV digital, ya no para ver la maltrecha señal y programación digital sino para utilizar el puerto USB para ver cosas del PAQUETE. Curioso no?"
c364551cc857743fe425e88edf5c3fc2,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"muy bien por el gobiernos, me parece genial q vendan las cajas decodificadoras ensambladas en el país a un costo mayor q las importadas es q siempre piensan en el ""bienestar del pueblo""."
d26e7dbc6dd05e9a17af8f2fd3437720,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Ese pkete si esta bueno, deben cuidarse los de la TV, Ja JA"
57ffdee9234ee11906aa916faf7631c9,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,esa es buena deberian poner un impuesto por su distribucion y para los que se dejan lavar el cerebro con el paquete buen trabajo politico a nivel de cuadra
7b9a9c24a256c8cd504fea7fa181513f,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Haa  usted tiene un crin o un tv caribe o usted pertenece a la brigada que tapa el sol con el dedo, la tv cubana anda en un estado caotico, mal, super mala, se necesitan tiempos nuevos, nuevos aires, con talento, ojala y Consuelo Vidal estuviera viva, una verdadera locutora, animadora etc"
98c5dda699b36c9d58d8b486bc944645,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,y el Canal de los Deportes en Cuba?????YouTube estás fallando mi herma.
cf4f4ee6dbb54e519d124f60d6617395,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,No me preocupan las cajitas pues aun no tengo TV. Tendré que ver que invento hago para comprarme el TV y luego la cajita.
c09f2300cef5ac80928ebbc7b79f2370,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"yo_aqui dijo:
 gracias a esa brillante idea del gobierno somos más civilizado 
¡Acabo de caerme de la silla! Honestamente o no; mejor aún: ¡sin comentarios!"
e460ab96e4c7af61062bc4979e5eaab6,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"!!!Promoción gratis!!!!
La Red Minorista de Merolicos y Revendedores de Cárdenas tienen en oferta el famoso Mando Universal que aparece en este articulo y que se vienen anunciando desde hace algun tiempo, por el módico precio de 15.00 CUC nada mas, o sea, 10 CUC mas que el precio informado "
acf20ee8744711d371094debd96e1d0d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"el paquete SOLO se consume en el 39% de los hogares capitalinos
ah casi nada 269 mil 479 casas que representan 821 mil 397 personas apróximadamente solamente que detalle estadístico."
4d7c6fd9796b6a5ebf040e7fcb769886,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,COÑOOOOOOOOOOOO que es esto probemos a lo cubano y enganchemos le la hornilla eléctrica al panda y saquemos resultados no olviden que los cubanos somos de por si innovadores hasta con el salario
530f084a583e691dbde336d96f50f1af,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Si reúno Des pa ci to pasito a pasito tal vez para cumpla los 50 pueda tener TV personal y HD jaaaaa
c6ed08683beb44af6e9c664b16b065d3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Estimado Manuel Mercado, los instantes eran 17, lo otro que usted pide en su escrito solo se va a lograr cuando el ICRT sea una cooperativa de produccion no agropecuaria. gracias."
3bd3306a3fa6ec615e867de7f9e164f1,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"gracias San Paquete deberían hacerte una calle a tu nombre jajaja leí en la primera parte q mencionaban algo de q si hubiera internet (buena) se acabaría el paquete, no concuerdo, sinceramente creo q bajaría el auge pero no sería algo inmediato"
988bf1549230c85f8ea8758fa75bfac2,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Solución al problemita del paquete, internet en cada hogar cubano y listo ese negocio se acaba porque es de ahí de donde lo están sacando ciertos y determinados personajes que tienen acceso a por lo menos fibra óptica directa para descargar cosas tan pasadas en gb..mientras tanto viva el paquete!!!"
8435259c172a101f2ad3b0b68b23065a,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,menos mal que lo que comercializan son cajas decodificadoras y no comida
fd6fbd69e5e439ad64e956417dc1fc3d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Con bajante coaxial, que no se afecta con la lluvia. Cuando la cinta se moja, las perdidas en UHF se elevan estratosféricamente. Por supuesto, la antena también tiene que ver, que es televisión digital, no magia."
47eab3be66f0ab86c54f6a48441a3d13,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,YO ME VOY A AHORRAR EL DINERITO DE LA CAJITA PUES MI PANDA SOLO ESTA CONECTADO AL PAQUETE JJJA
1449b55fb51e2ebbf79673ef22f2e051,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Es un fenómeno con mucha fuerza, y muy bueno por cierto. Conozco personas que no ven la tv, o que rara vez ven algo, pero lo que no les puede faltar son las novelas, las series o las películas..en fin, el paquete.
¿Paquete quiero? para verte mejor"
3a55e9e62cc6f2e5f12aec455f77e94d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"el paquete en estos momento se ha ganado el show de los televidentes cubanos, el otro pakete de la TV nuestra está en estado de merma como vianda del Agromercado,solo les digo como taladri haga usted sus propia concluciones,ahh el también le gusta el paquete es fan de los channel ,national geografic"
563ebb8ac7ddc7745c89c2700d5b06d0,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"QUE VIVA EL PAQUETE, GRACIAS PAQUETE, GRACIAS POR ENTRETENERME PAQUETE, TE QUIERO PAQUETE, ERES MI VIDA PAQUETE, NO ME ABANDONES PAQUETE, BIENVENIDO PAQUETE."
dc8f719fcd9e78ca58e57ec6865d2924,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Todo está muy bonito. Pero parece que al menos yo me voy a quedar definitivamente sin TV por los próximos 30 años. Según las leyes de mi salario, o me visto, o como (poco y malo), o me echo un desodorante, o guardo mi salario durante unos cuantos años"
82f3cef16f4b36acee78d33852b2a003,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"mi no entender, que ser youtube?"
eaf90d87514347d98b5d1fdd9ac85926,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Lo que realmente es un paquete es la programación de la TV cubana.
c34d907b3e911a42ddfc6da83bcbb73b,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Gracias al pkt, porque la TV Cubana cada dia MEJOR."
42d49b6d86a7683fd25f8be669d9cf0a,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"No mi hermano la televion cubana no es un clavo porque el clavo tiene cabeaz y al menos lo puedes quitar, es una puntilla."
b0452e0259351b9907db0602317a6973,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Me parece que estoy en una realidad alternativa, o a lo mejor es que se me han olvidado conceptos como respeto, ley, responsabilidad, oficial, dejame revisar el diccionario otra vez a ver si es que cambió y no me he enterado. "
64788093bee6bb247fca053c2e1088c5,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Los inventores del paquete deben recibir el premio novel de la paz
c12c4cafbbf99edbd8f589931c96e9e9,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"El paquete semanal esta berriao es más relleno que otra cosa ahora lo que se lleva es el world of warcraft :cataclismo, lish king ,pandaria , draenor jajajajaj,.."
a4526c8f2ca8a8604f24a025b39e2bec,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"ahora tenemos que agarrar los paquetes para poder ver la MLB,ya que nuestra querida nave especial ICRT o la TV cubana no se esfuerzan por colocar los juegos de pelotas más recientes ,ahhhhh si tienen cubanos,ej:céspedes los pasan por los filtros para no ponerlos "
adeaef0adf4f4719f05d8a8acd4e7b6b,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,La programación del domingo me deprime sobre todo la de la noche por eso el lunes no quiero trabajar jejejejej.
fe98f436f2848083a304dc5464b9f47c,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Lo peor del caso es que cuando reunamos el dinero para comprar la cajita, debe haber pasado el tiempo suficiente como para que el televisor se haya roto de viejo. Entonces ¿cuando nos pondremos al día en esto? quien sabe. !Ah si!,. cuando bajen los precios."
252015cd5f20b597789455989fa55aa3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Muy buena esta oferta!!!! A partir de hoy todos los cubanos podrán ver la TV digital!!!!! JJJJ
fdc00a27def982baaed6f196b7a80231,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"¿Quiénes y dónde bajan los contenidos? Lamentablemente gracias al bloqueo, podemos olvidarnos del idealismo del copyright pero, ¿quién de los particulares tiene los medios técnicos (antenas y banda ANCHÍSIMA) necesarios para hacer esto. Ahí es donde tiene que estar el fallo LEGAL de la cadena."
b2c8862148d884a02627f71d444619f5,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"A mi lo q me preocupa compay, es q me van a apagar la analógica y me voy a quedar sin ninguna porque no me veo en los planos, mapitas y proyecciones futuras por ninguna parte ¿Se acordará alguien de los guajiros de Jobabo compay?"
9910cc07f250d7b6ddaec3e4ac944ee4,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"muy buena la tv, uffff, que viva el Pakete"
51b8a9b034a519d2c058f35cde2d315e,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Si cada vez que sacan un canal nuevo hay que comprar nuevas cajitas y mas caras, un micro almacen de cajas decoficadoras en nuestros hogares hagamos entonces nuestros propios museos digitales, muy bueno el avance porque por suerte o desgracia tenemos que caminar a la par con el"
d7866a5762f75276710b78ab8b987e5a,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Esto es Cuba compay, aquí el windows es pirata, los sofwares son crackeaos, la música la copiamos entre memorias, aki nadie compra discos, no hay paypal, ni visa, ni USDs. Hay bloqueo y con eso nos justificamos hasta el cansancio. "
4734e18c94a75d964b59e9f2d219a81c,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,Oro todo los dias a Dios por el paquete. Reprendo en el nombre de Jesus todos los malos ojos que se han puesto para el y declaro palabra positiva: Larga vida al paquete
47dc05b209a41490920437870e8a012b,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Temo,temo por la vida y la seguridad del paquete.A lo mejor soy yo,pero sus días están contados.Con las salas de videojuegos y Cines 3D tambien se escucho la consigna De no se busca prohibir y ya vieron cual fue su final."
1dccbe6749c1789b8675d733878d3273,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"hace un par de meses, doné mi tv"
5875f4ac3dc4dcf4be777ea0223d1c86,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Vikktor, segun lo que dices tambien se deberia mantener por siempre el transporte privado con sus asequibles precios ya que ellos tambien se estan ganado la vida, y la solucion no deberia ser mejorar el transporte publico."
41c3eac61b21b90fb7f28cb0383a1111,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Cuando el amor no alcanza vs. Homeland
Tv Nacional vs. Pakete
Ven la diferencia."
3b803f77a51022f36fbf6c30693aba4a,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Bueno, podrían sancionar a Cuba, por ejemplo con un bloqueo comercial prohibiéndole exportar a los USA, o comprar casi todo en estos, o prohibir a los ciudadanos viajar a CubaEH, YA LO ESTÁN HACIENDO"
1dd23787077a636c33c64dace55a8441,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,si me quitan el paquete me suicido
d330f3441f3b093af5d24599aaba0765,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"no se preocupe tanto que el dia que eso llegue, va a ser el mismo día que tendremos internest de banda ancha disponible para todos"
9ba95627d7099d62c058f7f558f491a3,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,PONGAN EL PAQUETE POR LA LIBRETA Y YAAAAA PA QUE VEAN!!!!
75f2c398e4801f846349d769d1edfffa,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"buenos dias, todo eso de la señal digital esta muy bonito pero una cosa es cierta en el interior del pais la señal es pesima, los precios ni hablar de ellos para el acceso a todos los accesorios. la TV deberia llamarse repetivision. porque como dice el niño mio: eso ya lo vi esta mañana."
572cb3b3c94cffd7030a5352c08fe05d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Antenas: Por que tan BARATAS?, de qué está hechas??solamente son un pedazo de metal!!, no se pueden producir en cuba?, estos precios de los equipamientos son sin recaudación?, no lo creo porque son bien altos."
f8d8bc184ba5cfc0e324499c88de31e7,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"No al Paquete, jajajajaja, cual programacion nacional???"
3a7a6531de87ebafe9080805d130687f,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"NOSOTROS LOS CUBANOS CRITICAMOS EL PAQUETE, CRITICAMOS LA TV CUBANA, EN FIN EL CUBANO SE RIE DE SU PROPIA DESGRACIA, SOMOS UNICOS EN ESTE PLANETA."
8be35cd6ede69b265efd4caf55614e92,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,cuando se dice donadas se refieren a regalado o vendidas a casi 40 CUC
838f71bc263b0c3097afc2adee87505d,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,dejemos tranquilo al SAN-PAKETE como le decimos algunos pues por el momento es lo único bueno que tenemos para entretenernos y oremos por ese alto Cuadro que nos provee el paquete que tenga buena salud y nos dure muchos años mas jajaja
860552c6b7e90b08f15e17173232cffd,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"me parece magnífico que se hayan empezado a vender las famosas cajitas decodificadoras, ""absequibles para toda la poblacion"", porque con estos precios no pensamos para nada en nuestros abuelos jubilados, o nuetras madres solteras, no se realmente en quien pensamos."
1bd2f1ed12974261e5501be83d59153e,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"yo pienso que en un futuro gran parte del paquete vendrá en bloc de notas, con las direcciones de descarga para las aplicaciones, juegos y demás, ya que contaríamos con adsl en nuestras casas y las novelas y demás serían descargadas desde un futuro sitio, elpaquete.com jajaja"
921ae24a96b3b588165950cc35100a9a,"TELEVISIÓN DIGITAL, CAJAS DECODIFICADORAS, TELEVISIÓN CUBANA, AUDIOVISUALES",1,"Estas cajitas, me parece que vienen de MARTE!!!JAJAJA"
